clause_id,service_name,document_type,section_heading,clause_text_original,clause_text_clean,source_url,risk_level,risk_score,risk_categories,evidence_text,matched_rule_ids,label_method,label_confidence,needs_review,matched_tosdr_title,matched_tosdr_classification,matched_tosdr_topic_id,match_similarity,split,weak_label_notice
873107ce2f933fc4,Instagram,privacy_policy,Providing and improving Meta Products,"Your public profile information (including your name, username and profile picture)","Your public profile information (including your name, username and profile picture)",https://instagram.com,Medium,60,tracking_profiling,profile,R003,explainable_rules,0.65,False,,,,0.1255,train,AI-assisted weak label; requires human review before use as gold data
4f736754ce58ceb6,Google,privacy_policy,For legal reasons,"Protect against harm to the rights, property or safety of Google, our users or the public.","Protect against harm to the rights, property or safety of Google, our users or the public.",https://google.com,Low,20,,,,default_low_unverified,0.25,True,,,,0.0412,train,AI-assisted weak label; requires human review before use as gold data
e3b2496fd4006d3f,Google,terms_of_service,Using Google services on behalf of an organisation or business,"Many organisations, such as businesses, non-profits and schools, take advantage of our services. To use our services on behalf of an organisation:","Many organisations, such as businesses, non-profits and schools, take advantage of our services. To use our services on behalf of an organisation:",https://google.com,Low,20,,,,default_low_unverified,0.25,True,,,,0.0748,train,AI-assisted weak label; requires human review before use as gold data
c868c56ffb4a76d8,TikTok,privacy_policy,Legitimate Interests,Ensure the safety and well-being of our community.,Ensure the safety and well-being of our community.,https://tiktok.com,Low,20,,,,default_low_unverified,0.25,True,,,,0.0,train,AI-assisted weak label; requires human review before use as gold data
d0e32eead7afb4f2,Amazon,privacy_policy,Does Amazon Share Your Personal Information?,"Information about our customers is an important part of our business, and we are not in the business of selling our customers' personal information to others. We share customers' personal information only as described below and with subsidiaries Amazon.com, Inc. controls that either are subject to this Privacy Notice or follow practices at least as protective as those described in this Privacy Notice.","Information about our customers is an important part of our business, and we are not in the business of selling our customers' personal information to others. We share customers' personal information only as described below and with subsidiaries Amazon.com, Inc. controls that either are subject to this Privacy Notice or follow practices at least as protective as those described in this Privacy Notice.",https://amazon.com,High,90,third_party_sharing,selling our customers' personal information,R002,explainable_rules,0.75,True,,,,0.1218,train,AI-assisted weak label; requires human review before use as gold data
c376d068dc972bd5,Amazon,terms_of_service,DISPUTES,"Class Action Waiver. YOU AND WE AGREE THAT ANY ARBITRATION PROCEEDING WILL BE CONDUCTED ONLY ON AN INDIVIDUAL BASIS AND NOT IN A CLASS OR REPRESENTATIVE ACTION. You and we may only seek or obtain individualized relief in arbitration, and claims or requests for public injunctive relief or relief where you or we act in a representative capacity are not allowed.","Class Action Waiver. YOU AND WE AGREE THAT ANY ARBITRATION PROCEEDING WILL BE CONDUCTED ONLY ON AN INDIVIDUAL BASIS AND NOT IN A CLASS OR REPRESENTATIVE ACTION. You and we may only seek or obtain individualized relief in arbitration, and claims or requests for public injunctive relief or relief where you or we act in a representative capacity are not allowed.",https://amazon.com,High,90,liability_dispute,Class Action Waiver,R011,explainable_rules,0.75,True,,,,0.0335,train,AI-assisted weak label; requires human review before use as gold data
16fbcff78cbf3549,Google,terms_of_service,Licence,"Your content remains yours, which means that you retain any intellectual property rights that you have in your content. For example, you have intellectual property rights in the creative content that you make, such as reviews that you write. Or you may have the right to share someone else’s creative content if they’ve given you their permission.","Your content remains yours, which means that you retain any intellectual property rights that you have in your content. For example, you have intellectual property rights in the creative content that you make, such as reviews that you write. Or you may have the right to share someone else’s creative content if they’ve given you their permission.",https://google.com,Low,20,,,,default_low_unverified,0.25,True,,,,0.0788,train,AI-assisted weak label; requires human review before use as gold data
ea9e018b282d39f7,Google,privacy_policy,With your consent,"We’ll share personal information outside of Google when we have your consent. For example, if you use Google Home to make a reservation through a booking service, we’ll get your permission before sharing your name or phone number with the restaurant. We also provide you with controls to review and manage third-party apps and sites that you have given access to data in your Google Account. We’ll ask for your explicit consent to share any sensitive personal information.","We’ll share personal information outside of Google when we have your consent. For example, if you use Google Home to make a reservation through a booking service, we’ll get your permission before sharing your name or phone number with the restaurant. We also provide you with controls to review and manage third-party apps and sites that you have given access to data in your Google Account. We’ll ask for your explicit consent to share any sensitive personal information.",https://google.com,Low,20,,,,default_low_unverified,0.25,True,,,,0.0948,train,AI-assisted weak label; requires human review before use as gold data
2c397764fd1fac2b,Google,privacy_policy,Maintain & improve our services,"We also use your information to ensure that our services are working as intended, such as tracking outages or troubleshooting issues that you report to us. And we use your information to make improvements to our services – for example, understanding which search terms are most frequently misspelled helps us improve spell-check features used across our services.","We also use your information to ensure that our services are working as intended, such as tracking outages or troubleshooting issues that you report to us. And we use your information to make improvements to our services – for example, understanding which search terms are most frequently misspelled helps us improve spell-check features used across our services.",https://google.com,Medium,60,tracking_profiling,tracking,R003,explainable_rules,0.65,False,,,,0.0536,train,AI-assisted weak label; requires human review before use as gold data
c9dcd9194bd6388e,Google,terms_of_service,Don't abuse our services,hiding or misrepresenting who you are in order to violate these terms,hiding or misrepresenting who you are in order to violate these terms,https://google.com,Low,20,,,,default_low_unverified,0.25,True,,,,0.0,train,AI-assisted weak label; requires human review before use as gold data
6d8e6093dd9250bb,Netflix,terms_of_service,1.1. Access to the Netflix Service,"1.1. Access to the Netflix Service. To use the Netflix service you must have Internet access and a Netflix supported device. Some features, content, or offerings may be available at no cost and may be accessed without creating an account or providing a Payment Method, while other options require you to create a Netflix account or purchase a subscription, subject to the subscription terms outlined below. You may also be able to use the Netflix service as a profile user under an Account Owner’s subscription, provided you are part of the same household, or, in countries where this feature is available, as an Extra Member if you do not live in the same household as the Account Owner. As used in these Terms, “Account Owner” means the user who created the Netflix account and whose Payment Method is charged for the subscription.","1.1. Access to the Netflix Service. To use the Netflix service you must have Internet access and a Netflix supported device. Some features, content, or offerings may be available at no cost and may be accessed without creating an account or providing a Payment Method, while other options require you to create a Netflix account or purchase a subscription, subject to the subscription terms outlined below. You may also be able to use the Netflix service as a profile user under an Account Owner’s subscription, provided you are part of the same household, or, in countries where this feature is available, as an Extra Member if you do not live in the same household as the Account Owner. As used in these Terms, “Account Owner” means the user who created the Netflix account and whose Payment Method is charged for the subscription.",https://netflix.com,Medium,60,tracking_profiling,profile,R003,explainable_rules,0.65,False,,,,0.0488,train,AI-assisted weak label; requires human review before use as gold data
17b432a2e03d068e,PayPal,privacy_policy,How you can exercise your rights,"If you, or an authorized agent, where permitted, want to exercise any of your rights relating to your Personal Information in your account profile(s), please follow the instructions on how to exercise your data protection rights below.","If you, or an authorized agent, where permitted, want to exercise any of your rights relating to your Personal Information in your account profile(s), please follow the instructions on how to exercise your data protection rights below.",https://paypal.com,Medium,60,tracking_profiling,profile,R003,explainable_rules,0.65,False,,,,0.0645,train,AI-assisted weak label; requires human review before use as gold data
020cb2c911b2551e,Google,terms_of_service,Provide a broad range of useful services,Many of these services also include content that you can stream or interact with.,Many of these services also include content that you can stream or interact with.,https://google.com,Low,20,,,,default_low_unverified,0.25,True,,,,0.0675,train,AI-assisted weak label; requires human review before use as gold data
d33bbdf51a325169,PayPal,privacy_policy,Choose how linked accounts collect and use Personal Information,"If you link your account(s) to a third-party service, you may be able to manage how your Personal Information is collected, used, and shared by them. Read the third parties’ privacy policies to see the choices they offer you. You can control which third-party services you link to your account and what Personal Information they can collect about you. For example, to manage the permissions, go to the Security settings in your account(s).","If you link your account(s) to a third-party service, you may be able to manage how your Personal Information is collected, used, and shared by them. Read the third parties’ privacy policies to see the choices they offer you. You can control which third-party services you link to your account and what Personal Information they can collect about you. For example, to manage the permissions, go to the Security settings in your account(s).",https://paypal.com,Medium,60,third_party_sharing,"third-party service, you may be able to manage how your Personal Information",R001,explainable_rules,0.65,False,,,,0.2035,train,AI-assisted weak label; requires human review before use as gold data
49032357b4e13331,TikTok,privacy_policy,Information You Provide,"Your Contacts and Other Connections. If you choose to sync your contacts, we will collect information from your device’s phone book such as names, phone numbers, and email addresses, and match that information to users of the Platform. If you choose to find other users through your social network contacts, we will collect your public profile information as well as names and profiles of your social network contacts. We also collect information about the accounts you follow and that follow you.","Your Contacts and Other Connections. If you choose to sync your contacts, we will collect information from your device’s phone book such as names, phone numbers, and email addresses, and match that information to users of the Platform. If you choose to find other users through your social network contacts, we will collect your public profile information as well as names and profiles of your social network contacts. We also collect information about the accounts you follow and that follow you.",https://tiktok.com,Medium,60,tracking_profiling,profile,R003,explainable_rules,0.65,False,,,,0.0498,train,AI-assisted weak label; requires human review before use as gold data
d23143f516be4ab5,PayPal,privacy_policy,Disclosures for Individuals in Mexico,"For example, when we process Personal Information for KYC requirements, to prevent, detect and investigate money laundering, terrorist financing and fraud. We also carry out sanction screening, report to tax authorities, police enforcement authorities, enforcement authorities, supervisory authorities. <br> to facilitate your participation in competitions, offerings, and events.<br> to conduct financial risk management obligations such as credit performance and quality, insurance risks and compliance with capital adequacy requirements under applicable law.<br> to process information about your contacts to make it easy for you to find and connect them and improve payment accuracy. By providing us with information about your contacts you certify that you have permission to provide that information to PayPal for the purposes described in this Privacy Statement. | We rely on your explicit and voluntary consent to process your Personal Information to participate in certain features that while not necessary for use of the Services may be of interest to you, such as syncing your contact list to your PayPal account, providing biometric data, targeted advertising, or connecting to a third-party platform.","For example, when we process Personal Information for KYC requirements, to prevent, detect and investigate money laundering, terrorist financing and fraud. We also carry out sanction screening, report to tax authorities, police enforcement authorities, enforcement authorities, supervisory authorities. <br> to facilitate your participation in competitions, offerings, and events.<br> to conduct financial risk management obligations such as credit performance and quality, insurance risks and compliance with capital adequacy requirements under applicable law.<br> to process information about your contacts to make it easy for you to find and connect them and improve payment accuracy. By providing us with information about your contacts you certify that you have permission to provide that information to PayPal for the purposes described in this Privacy Statement. | We rely on your explicit and voluntary consent to process your Personal Information to participate in certain features that while not necessary for use of the Services may be of interest to you, such as syncing your contact list to your PayPal account, providing biometric data, targeted advertising, or connecting to a third-party platform.",https://paypal.com,Medium,60,tracking_profiling,targeted advertising,R003,explainable_rules,0.65,False,,,,0.0891,train,AI-assisted weak label; requires human review before use as gold data
21891a46feed98ab,Netflix,privacy_policy,How We Use Your Personal Information,"To research, analyze, and improve our services such as analyzing and understanding how users interact with the Netflix service, to improve our services and optimize Netflix content selection and service delivery. This may also include processing your personal information in connection with any surveys you participate in. We use the following categories of personal information for this purpose: personal details, payment details, purchase information, Netflix account/profile information, usage information, device and network information, and communications.","To research, analyze, and improve our services such as analyzing and understanding how users interact with the Netflix service, to improve our services and optimize Netflix content selection and service delivery. This may also include processing your personal information in connection with any surveys you participate in. We use the following categories of personal information for this purpose: personal details, payment details, purchase information, Netflix account/profile information, usage information, device and network information, and communications.",https://netflix.com,Medium,60,tracking_profiling,profile,R003,explainable_rules,0.65,False,,,,0.0825,train,AI-assisted weak label; requires human review before use as gold data
11d637804dad26eb,Amazon,terms_of_service,Agents,"i. In all HTTP/HTTPS requests, identify that the request is from an Agent and disclose the name of the Agent by including the following in the request's user agent string: ""Agent/[agent name]"" (e.g., Agent/AmazonAgent)","i. In all HTTP/HTTPS requests, identify that the request is from an Agent and disclose the name of the Agent by including the following in the request's user agent string: ""Agent/[agent name]"" (e.g., Agent/AmazonAgent)",https://amazon.com,Low,20,,,,default_low_unverified,0.25,True,,,,0.0735,train,AI-assisted weak label; requires human review before use as gold data
0400fe68c3b22896,PayPal,privacy_policy,Your rights,"Your rights related to disclosure of Personal Information to third-parties for direct marketing purposes: You may request certain details about how your Personal Information is disclosed to third parties for direct marketing purposes. In the United States, Call or contact us.","Your rights related to disclosure of Personal Information to third-parties for direct marketing purposes: You may request certain details about how your Personal Information is disclosed to third parties for direct marketing purposes. In the United States, Call or contact us.",https://paypal.com,Medium,60,third_party_sharing,disclosure of Personal Information to third-parties,R001,explainable_rules,0.65,False,,,,0.2399,train,AI-assisted weak label; requires human review before use as gold data
d9ccf0ebf2749d63,X (Twitter),terms_of_service,6. General,"You and X agree that you must initiate any proceeding or action within one (1) year of the date of the occurrence of the event or facts giving rise to a dispute that is arising out of or related to these Terms or the Services. Otherwise, to the extent permitted by applicable law, you forever waive the right to pursue any claim or cause of action, of any kind or character, based on such events or facts, and such claims or causes of action are permanently barred.","You and X agree that you must initiate any proceeding or action within one (1) year of the date of the occurrence of the event or facts giving rise to a dispute that is arising out of or related to these Terms or the Services. Otherwise, to the extent permitted by applicable law, you forever waive the right to pursue any claim or cause of action, of any kind or character, based on such events or facts, and such claims or causes of action are permanently barred.",https://twitter.com,Low,20,,,,default_low_unverified,0.25,True,,,,0.1759,train,AI-assisted weak label; requires human review before use as gold data
1d2d262e9a9f6865,Google,privacy_policy,Exporting & deleting your information,You can export a copy of your information or delete it from your Google Account at any time,You can export a copy of your information or delete it from your Google Account at any time,https://google.com,Medium,60,account_content_termination,delete it from your Google Account at any time,R010,explainable_rules,0.65,False,,,,0.0944,train,AI-assisted weak label; requires human review before use as gold data
75f498aaecbf022f,Discord,privacy_policy,To fulfill our contract with you,"To meet our commitments to the Discord community. We work hard to try to make Discord a safe, positive, and inclusive place. To do so, we use your information to monitor for and take action against users and content that violate our Terms of Service, Community Guidelines, and other policies. This includes responding to user reports, generating transcriptions of content as part of our investigation, detecting fraud and malware, and proactively scanning attachments and other content for illegal or harmful activity. We also use certain information, which may include content reported to us, content that violates our Terms of Service, and certain other content widely available on the service (such as public posts, usernames, avatars, banners, user profiles, server names, server icons, and server banners), to create systems and models that can be automated to more swiftly detect, categorize, and take action against prohibited content or conduct.","To meet our commitments to the Discord community. We work hard to try to make Discord a safe, positive, and inclusive place. To do so, we use your information to monitor for and take action against users and content that violate our Terms of Service, Community Guidelines, and other policies. This includes responding to user reports, generating transcriptions of content as part of our investigation, detecting fraud and malware, and proactively scanning attachments and other content for illegal or harmful activity. We also use certain information, which may include content reported to us, content that violates our Terms of Service, and certain other content widely available on the service (such as public posts, usernames, avatars, banners, user profiles, server names, server icons, and server banners), to create systems and models that can be automated to more swiftly detect, categorize, and take action against prohibited content or conduct.",https://discord.com,Medium,60,tracking_profiling,profiles,R003,explainable_rules,0.65,False,,,,0.0554,train,AI-assisted weak label; requires human review before use as gold data
53f0869420feb0a4,Netflix,privacy_policy,International Transfers of Personal Information,"Netflix operates from various countries around the world, as do its Service Providers, Partners, and other third parties to whom we may need to disclose your personal information, as described above. This means that when you use or interact with Netflix, your personal information may be transferred to other countries that have different data protection laws than those where you reside.","Netflix operates from various countries around the world, as do its Service Providers, Partners, and other third parties to whom we may need to disclose your personal information, as described above. This means that when you use or interact with Netflix, your personal information may be transferred to other countries that have different data protection laws than those where you reside.",https://netflix.com,Medium,60,third_party_sharing,third parties to whom we may need to disclose your personal information,R001,explainable_rules,0.65,False,,,,0.103,train,AI-assisted weak label; requires human review before use as gold data
30e97d629af0f954,Instagram,privacy_policy,Highlights,"To promote the safety, security and integrity of Meta Products, users, employees, property and the public. Learn more.","To promote the safety, security and integrity of Meta Products, users, employees, property and the public. Learn more.",https://instagram.com,Low,20,,,,default_low_unverified,0.25,True,,,,0.0381,train,AI-assisted weak label; requires human review before use as gold data
987145a10eb61188,PayPal,terms_of_service,Closing Your PayPal Account,"We may retain your electronic money after closure to the extent and for the time we reasonably require to protect us and/or any third party against the risk of reversals, fees, fines, penalties and other liabilities of whatever nature. After this time you will be able to withdraw any undisputed funds that we are holding. Please Contact Us if you have any questions about funds held in your account on closure.","We may retain your electronic money after closure to the extent and for the time we reasonably require to protect us and/or any third party against the risk of reversals, fees, fines, penalties and other liabilities of whatever nature. After this time you will be able to withdraw any undisputed funds that we are holding. Please Contact Us if you have any questions about funds held in your account on closure.",https://paypal.com,Medium,60,retention_deletion,retain your electronic money after closure,R004,explainable_rules,0.65,False,,,,0.0304,train,AI-assisted weak label; requires human review before use as gold data
aa4a99c20a75ff93,Google,privacy_policy,use the information that we collect across our services,"If you have communicated with someone via Gmail and want to add them to a Google Doc or an event in Google Calendar, Google makes it easy to do so by auto-completing their email address when you start to type in their name. This feature makes it easier to share things with people you know. Learn more","If you have communicated with someone via Gmail and want to add them to a Google Doc or an event in Google Calendar, Google makes it easy to do so by auto-completing their email address when you start to type in their name. This feature makes it easier to share things with people you know. Learn more",https://google.com,High,90,tracking_profiling,address when you start to type in their name,R019,explainable_rules,0.75,True,,,,0.0346,train,AI-assisted weak label; requires human review before use as gold data
b718fe014fd7246e,Netflix,privacy_policy,Legal bases,"Consent: We rely on consent to collect and use personal information for the following purposes described in this Privacy Statement: to support Behavioral Advertising, to send marketing messages that individuals have consented to receive (such as email messages to encourage completion of registration, Offers that may be available, or to invite users to participate in consumer insights research such as detailed surveys, and panel and individual interviews). We also rely on consent for safety, security, and fraud prevention, and to comply with law and enforce the Netflix Terms of Use (such as where a member requests that we provide information about their account to law enforcement officials to help with an investigation regarding stolen property belonging to the individual).","Consent: We rely on consent to collect and use personal information for the following purposes described in this Privacy Statement: to support Behavioral Advertising, to send marketing messages that individuals have consented to receive (such as email messages to encourage completion of registration, Offers that may be available, or to invite users to participate in consumer insights research such as detailed surveys, and panel and individual interviews). We also rely on consent for safety, security, and fraud prevention, and to comply with law and enforce the Netflix Terms of Use (such as where a member requests that we provide information about their account to law enforcement officials to help with an investigation regarding stolen property belonging to the individual).",https://netflix.com,Medium,60,tracking_profiling,Behavioral Advertising,R003,explainable_rules,0.65,False,,,,0.0852,train,AI-assisted weak label; requires human review before use as gold data
63c2f7d12b89c97f,Instagram,terms_of_service,1. The Instagram Service,"Connecting you with brands, products, and services in ways you care about.","Connecting you with brands, products, and services in ways you care about.",https://instagram.com,Low,20,,,,default_low_unverified,0.25,True,,,,0.0246,train,AI-assisted weak label; requires human review before use as gold data
55643c9c88a46f97,X (Twitter),privacy_policy,6. Your Rights And Ours,"X has carefully considered the legal reasons it is permitted to collect, use, share and otherwise process your information. If you want to dig in to learn more and better understand the nuances, we’d encourage you to check out this additional information about data processing. And no, we don’t sell your personal information.","X has carefully considered the legal reasons it is permitted to collect, use, share and otherwise process your information. If you want to dig in to learn more and better understand the nuances, we’d encourage you to check out this additional information about data processing. And no, we don’t sell your personal information.",https://twitter.com,High,90,third_party_sharing,sell your personal information,R002,explainable_rules,0.75,True,,,,0.1528,train,AI-assisted weak label; requires human review before use as gold data
c1b605bc73377932,TikTok,privacy_policy,Our Global Operations and Data Transfers,"We share “What Information We Collect” with service providers, partners and other third party entities, as described in “How We Share Your Information”. These third parties can be located outside your country of residence.","We share “What Information We Collect” with service providers, partners and other third party entities, as described in “How We Share Your Information”. These third parties can be located outside your country of residence.",https://tiktok.com,Low,20,,,,default_low_unverified,0.25,True,,,,0.0949,train,AI-assisted weak label; requires human review before use as gold data
97a4154d51c697dc,Amazon,privacy_policy,Automatic Information,phone numbers used to call our customer service number; and,phone numbers used to call our customer service number; and,https://amazon.com,Low,20,,,,default_low_unverified,0.25,True,,,,0.079,train,AI-assisted weak label; requires human review before use as gold data
1a28e930ff57a4b5,PayPal,privacy_policy,Definitions,"Fastlane means the online tool whereby individuals can store their payment methods and other Personal Information with PayPal so that they can complete the checkout process faster, create a store or loyalty account, or facilitate other transactions at participating Partners and Merchants with payment card, contact information, shipping data or other data they save in their Fastlane profile as relevant to the specific interaction, participating Partners and Merchants, all without having to manually input payment method details and other Personal Information each time they check out.","Fastlane means the online tool whereby individuals can store their payment methods and other Personal Information with PayPal so that they can complete the checkout process faster, create a store or loyalty account, or facilitate other transactions at participating Partners and Merchants with payment card, contact information, shipping data or other data they save in their Fastlane profile as relevant to the specific interaction, participating Partners and Merchants, all without having to manually input payment method details and other Personal Information each time they check out.",https://paypal.com,Medium,60,tracking_profiling,profile,R003,explainable_rules,0.65,False,,,,0.0472,train,AI-assisted weak label; requires human review before use as gold data
eda15ed3a594c97e,PayPal,privacy_policy,Categories of Personal Information We Collect,"Biometric data: Such as voice identification, photo identification, or face scans, which we may collect when you consent in the user experience to authenticate you for certain actions related to your account, including, for example, to verify your identity before you access accounts and Services, recover passwords, update profile information, manage payments and payment methods, lift account limitations, and initiate cryptocurrency transfers.","Biometric data: Such as voice identification, photo identification, or face scans, which we may collect when you consent in the user experience to authenticate you for certain actions related to your account, including, for example, to verify your identity before you access accounts and Services, recover passwords, update profile information, manage payments and payment methods, lift account limitations, and initiate cryptocurrency transfers.",https://paypal.com,Medium,60,tracking_profiling,profile,R003,explainable_rules,0.65,False,,,,0.1201,train,AI-assisted weak label; requires human review before use as gold data
32375fb9972c828e,TikTok,privacy_policy,Legitimate Interests,"Legitimate Interest relied upon: To enable creators, sellers and advertisers to view and understand how their ads or content performed and the audience that viewed or interacted with their ads or content. This is so that they can make informed decisions (such as what kinds of ad campaigns they may want to run, the type of audience they want to reach and the types of content that users enjoy the most). This helps keep the advertising and other content we show users relevant and entertaining, and keeps the Platform free for all users.","Legitimate Interest relied upon: To enable creators, sellers and advertisers to view and understand how their ads or content performed and the audience that viewed or interacted with their ads or content. This is so that they can make informed decisions (such as what kinds of ad campaigns they may want to run, the type of audience they want to reach and the types of content that users enjoy the most). This helps keep the advertising and other content we show users relevant and entertaining, and keeps the Platform free for all users.",https://tiktok.com,Low,20,,,,default_low_unverified,0.25,True,,,,0.0363,train,AI-assisted weak label; requires human review before use as gold data
1cf0c1771e802c32,Google,privacy_policy,"Protect Google, our users and the public","If other users already have your email address or other information that identifies you, we may show them your publicly visible Google Account information, such as your name and photo. For example, this helps people identify an email coming from you.","If other users already have your email address or other information that identifies you, we may show them your publicly visible Google Account information, such as your name and photo. For example, this helps people identify an email coming from you.",https://google.com,Low,20,,,,default_low_unverified,0.25,True,,,,0.0262,train,AI-assisted weak label; requires human review before use as gold data
734d2d10de406962,TikTok,privacy_policy,How We Use Your Information,Suggest your account to other users and suggest accounts of others to you to help connect you with other users.,Suggest your account to other users and suggest accounts of others to you to help connect you with other users.,https://tiktok.com,Low,20,,,,default_low_unverified,0.25,True,,,,0.036,train,AI-assisted weak label; requires human review before use as gold data
ade93b782e09a04e,Pinterest,privacy_policy,More information on the Data Privacy Frameworks,"The Federal Trade Commission has jurisdiction over Pinterest, Inc.’s compliance with the Data Privacy Frameworks. Under certain conditions, it may be possible to invoke binding arbitration for complaints regarding DPF compliance not resolved by any of the other DPF mechanisms, see here for additional information.","The Federal Trade Commission has jurisdiction over Pinterest, Inc.’s compliance with the Data Privacy Frameworks. Under certain conditions, it may be possible to invoke binding arbitration for complaints regarding DPF compliance not resolved by any of the other DPF mechanisms, see here for additional information.",https://pinterest.com,High,90,liability_dispute,binding arbitration,R011,explainable_rules,0.75,True,,,,0.1159,train,AI-assisted weak label; requires human review before use as gold data
d71f78bc2e30fe05,Discord,terms_of_service,Settling disputes between you and Discord,"If the paragraph titled “Class Arbitration and Collective Relief Waiver,” the paragraph titled “Mass Filings,” or ADR Service’s Mass Arbitration rules are found unenforceable, then the “Agreement to Arbitrate” section will be null and void. If any other provision is found to be invalid, unenforceable or illegal, or otherwise conflicts with the rules of the applicable arbitration provider, then the balance of this Agreement to Arbitrate shall remain in effect and shall be construed in accordance with its terms as if the invalid, unenforceable, illegal or conflicting provision were not contained herein.","If the paragraph titled “Class Arbitration and Collective Relief Waiver,” the paragraph titled “Mass Filings,” or ADR Service’s Mass Arbitration rules are found unenforceable, then the “Agreement to Arbitrate” section will be null and void. If any other provision is found to be invalid, unenforceable or illegal, or otherwise conflicts with the rules of the applicable arbitration provider, then the balance of this Agreement to Arbitrate shall remain in effect and shall be construed in accordance with its terms as if the invalid, unenforceable, illegal or conflicting provision were not contained herein.",https://discord.com,Low,20,,,,default_low_unverified,0.25,True,,,,0.0645,train,AI-assisted weak label; requires human review before use as gold data
865f080a5a8a00ea,Amazon,terms_of_service,YOUR ACCOUNT,"You may need your own Amazon account to use certain Amazon Services, and you may be required to be logged in to the account and have a valid payment method associated with it. If there is a problem charging your selected payment method, we may charge any other valid payment method associated with your account. Visit Your Payments to manage your payment options. You are responsible for maintaining the confidentiality of your account and password and for restricting access to your account, and you agree to accept responsibility for all activities that occur under your account or password. Amazon does sell products for children, but it sells them to adults, who can purchase with a credit card or other permitted payment method. If you are under 18, you may use the Amazon Services only with involvement of a parent or guardian. Parents and guardians may create profiles for teenagers in their Amazon Household. Alcohol listings on Amazon are intended for adults.","You may need your own Amazon account to use certain Amazon Services, and you may be required to be logged in to the account and have a valid payment method associated with it. If there is a problem charging your selected payment method, we may charge any other valid payment method associated with your account. Visit Your Payments to manage your payment options. You are responsible for maintaining the confidentiality of your account and password and for restricting access to your account, and you agree to accept responsibility for all activities that occur under your account or password. Amazon does sell products for children, but it sells them to adults, who can purchase with a credit card or other permitted payment method. If you are under 18, you may use the Amazon Services only with involvement of a parent or guardian. Parents and guardians may create profiles for teenagers in their Amazon Household. Alcohol listings on Amazon are intended for adults.",https://amazon.com,Medium,60,tracking_profiling,profiles,R003,explainable_rules,0.65,False,,,,0.0274,train,AI-assisted weak label; requires human review before use as gold data
22aa22e554d34c1a,Google,terms_of_service,Respect others,"Our service-specific additional terms and policies, such as our Generative AI Prohibited Use Policy, provide additional details about appropriate conduct that everyone using those services must follow. If you find that others aren't following these rules, many of our services allow you to report abuse. If we act on a report of abuse, we also provide the process described in the Taking action in case of problems section.","Our service-specific additional terms and policies, such as our Generative AI Prohibited Use Policy, provide additional details about appropriate conduct that everyone using those services must follow. If you find that others aren't following these rules, many of our services allow you to report abuse. If we act on a report of abuse, we also provide the process described in the Taking action in case of problems section.",https://google.com,Low,20,,,,default_low_unverified,0.25,True,,,,0.0329,train,AI-assisted weak label; requires human review before use as gold data
592db3678d029d26,Instagram,terms_of_service,5. Additional Rights We Retain,You can only use our intellectual property and trademarks or similar marks as expressly permitted by our Brand Guidelines or with our prior written permission.,You can only use our intellectual property and trademarks or similar marks as expressly permitted by our Brand Guidelines or with our prior written permission.,https://instagram.com,Low,20,,,,default_low_unverified,0.25,True,,,,0.0148,train,AI-assisted weak label; requires human review before use as gold data
04a57be4e98605ff,Discord,terms_of_service,Limitation of liability,THE EXCLUSIONS AND LIMITATIONS OF DAMAGES SET FORTH ABOVE ARE FUNDAMENTAL ELEMENTS OF THE BASIS OF THE BARGAIN BETWEEN DISCORD AND YOU. THE LIMITATION OF LIABILITY DESCRIBED ABOVE SHALL APPLY FULLY TO RESIDENTS OF NEW JERSEY.,THE EXCLUSIONS AND LIMITATIONS OF DAMAGES SET FORTH ABOVE ARE FUNDAMENTAL ELEMENTS OF THE BASIS OF THE BARGAIN BETWEEN DISCORD AND YOU. THE LIMITATION OF LIABILITY DESCRIBED ABOVE SHALL APPLY FULLY TO RESIDENTS OF NEW JERSEY.,https://discord.com,Medium,60,liability_dispute,LIMITATION OF LIABILITY,R012,explainable_rules,0.65,False,,,,0.0734,train,AI-assisted weak label; requires human review before use as gold data
